projectName,unitName,epShort,samplingStartDate,plot,treeTagNo,scientificName,dbh_in,ht_ft,htlc_ft,cbh_ft,status,crownScorch_%,maxScorchHt_ft,minBoleChar_ft,maxBoleChar_ft,burnSeverity
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,662,Abies grandis,3.1,11.4,3,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,664,Abies grandis,3.5,12.6,2.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,670,Pinus ponderosa,1.1,9.9,4,2.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,671,Pinus ponderosa,5.1,12.5,5.6,5.6,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,661,Pseudotsuga menziesii,3.4,13.2,3.8,2.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,667,Pseudotsuga menziesii,2.9,14.5,2.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,13,672,Salix spp.,3.7,19.8,7.6,7.6,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,14,675,Pseudotsuga menziesii,7.6,44.1,18.2,18.2,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,14,674,Pseudotsuga menziesii,19.8,79.6,24.9,24.9,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,14,673,Pseudotsuga menziesii,2.1,13.5,4,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,15,676,Pseudotsuga menziesii,0.6,10.2,0.1,0.1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,679,Abies grandis,2.5,18.9,2.5,2,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,680,Abies grandis,3.6,23,4,2,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,677,Abies grandis,2.2,12.6,2.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,689,Abies grandis,25.1,93.1,5,5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,682,Abies grandis,0.9,12.7,3.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,683,Abies grandis,0.6,7.1,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,678,Abies grandis,1.5,8.3,3,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,685,Pinus ponderosa,2.9,14.3,5.5,3.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,684,Pinus ponderosa,1.4,12.3,5.5,4,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,681,Pinus ponderosa,1.7,7.9,4,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,687,Pseudotsuga menziesii,2.9,18.9,2.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,686,Pseudotsuga menziesii,1.6,16,2.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,16,688,Pseudotsuga menziesii,1.3,15.9,1,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,17,690,Pinus ponderosa,7.3,36.6,10.4,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,18,692,Pinus ponderosa,3,11.8,4.5,2,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,18,691,Pseudotsuga menziesii,3.2,15.2,2.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,698,Abies grandis,0.9,7.4,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3704,Abies grandis,1,7.8,3,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,696,Abies grandis,0.9,7.6,,0.5,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3703,Abies grandis,0.5,6.2,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,699,Larix occidentalis,3.2,28.4,7.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,697,Larix occidentalis,1.1,16.6,7.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,700,Larix occidentalis,1.9,19.8,8.1,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3705,Larix occidentalis,3.1,27.1,8.5,5.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3706,Larix occidentalis,0.7,9.2,6,3,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3702,Pseudotsuga menziesii,2,12.1,,0.5,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,695,Pseudotsuga menziesii,11.7,38.7,,6,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,693,Pseudotsuga menziesii,2.2,11.8,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,3701,Pseudotsuga menziesii,1.1,9.9,,0.5,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,19,694,Pseudotsuga menziesii,6.5,24.1,,2.5,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3723,Abies grandis,1.7,11.2,2.8,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3717,Abies grandis,0.4,5.8,2,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3713,Abies grandis,0.4,5.7,1.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3718,Abies grandis,0.5,6,2,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3720,Abies grandis,2.9,12.4,3.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3707,Abies grandis,2,11.5,6,1.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3711,Abies grandis,1.1,6.5,2.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3725,Larix occidentalis,1.9,13,,4,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3722,Larix occidentalis,4.4,6,5,5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3724,Larix occidentalis,7.2,40,8.8,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3727,Larix occidentalis,0.6,6.8,,3,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3710,Larix occidentalis,0.6,4.8,,4,D,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3712,Pinus ponderosa,0.4,6,4,4,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3719,Pseudotsuga menziesii,0.3,6.6,2,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3709,Pseudotsuga menziesii,1.8,6,5.5,3.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3708,Pseudotsuga menziesii,2.4,14.2,3.5,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3716,Pseudotsuga menziesii,0.9,8.1,2,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3715,Pseudotsuga menziesii,0.5,6.2,2.5,0.5,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3714,Pseudotsuga menziesii,0.7,6.9,2,1,L,,,,,
Washington DNR Pilot Project,Oak Creek,PRE,02-Aug-16,20,3726,Pseudotsuga menziesii,3.7,19.8,4.5,0.5,L,,,,,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,905,Pinus ponderosa,25.9,94,41,22,L,95,86,5,17,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,910,Pinus ponderosa,24.5,90,32,29,L,100,90,1,9,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,908,Pinus ponderosa,21.5,94,47,39,L,90,88,15,20,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,906,Pinus ponderosa,3.1,13,6,4,L,100,13,1,8,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,901,Pinus ponderosa,0.5,5,2,2,L,100,5,1,3,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,904,Pinus ponderosa,25.8,104,46,26,L,99,100,5,18,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,902,Pinus ponderosa,1,7,4,3,L,100,7,1,3,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,903,Pseudotsuga menziesii,1.4,9,1,1,L,100,9,2,6,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,909,Pseudotsuga menziesii,1.8,7,0,0,L,100,7,1,2,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,1,907,Pseudotsuga menziesii,1,7,0,0,L,100,7,4.5,6,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,911,Pinus ponderosa,20.7,93,36,29,L,0,,0.1,13,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,917,Pinus ponderosa,3.8,17,10,10,L,100,17,1,2,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,919,Pinus ponderosa,23.5,103,32,26,L,15,51,0.1,10,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,918,Pinus ponderosa,15.1,71,35,25,L,95,65,1,9,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,912,Pinus ponderosa,24.2,96,30,13,L,0,,2,4,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,913,Pinus ponderosa,11.5,28,12,8,L,1,6,1,4,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,914,Pinus ponderosa,4,17,5,3,L,5,4,1,5,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,916,Pseudotsuga menziesii,4.2,23,3,3,L,100,23,3,4,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,3,915,Pseudotsuga menziesii,5.1,24,2,2,L,80,24,2,4,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,923,Pinus ponderosa,15,57,27,23,L,70,45,1,11,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,925,Pinus ponderosa,13.8,75,37,46,L,25,48,3,19,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,930,Pinus ponderosa,19.1,84,29,22,L,5,29,2,14,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,929,Pinus ponderosa,18.4,83,32,18,L,5,24,1,18,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,926,Pinus ponderosa,18.3,84,43,26,L,20,34,1,19,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,924,Pinus ponderosa,2,10,5,5,L,100,10,3,6,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,922,Pinus ponderosa,17,56,20,11,L,70,34,2,17,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,921,Pinus ponderosa,26,99,39,32,L,5,36,1,15,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,927,Pinus ponderosa,23.3,49,38,32,L,100,49,1,7,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,920,Pinus ponderosa,27.6,108,42,34,L,20,60,1,12,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,5,928,Pseudotsuga menziesii,5.7,24,4,2,L,95,22,6,6,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,946,Pinus contorta var. latifolia,0.7,7,2,1,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,945,Pinus contorta var. latifolia,0.7,7,1,0,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,950,Pinus contorta var. latifolia,1,8,1,0,L,100,8,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,960,Pinus contorta var. latifolia,0.8,5,3,0,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,948,Pinus contorta var. latifolia,0.8,8,3,1,L,100,8,1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,961,Pinus contorta var. latifolia,0.8,5,3,1,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,942,Pinus contorta var. latifolia,0.5,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,959,Pinus contorta var. latifolia,0.8,5,1,1,L,40,3,0,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,955,Pinus contorta var. latifolia,0.4,6,2,1,L,25,3,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,944,Pinus contorta var. latifolia,0.5,6,1,0,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,947,Pinus contorta var. latifolia,0.8,8,2,1,L,100,8,0.1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,951,Pinus contorta var. latifolia,0.4,6,2,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,958,Pinus contorta var. latifolia,0.7,6,3,1,L,20,2,0,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,957,Pinus contorta var. latifolia,0.4,6,2,1,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,956,Pinus contorta var. latifolia,0.5,5,2,1,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,953,Pinus contorta var. latifolia,0.4,6,1,0,L,90,6,1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,954,Pinus contorta var. latifolia,0.3,5,1,1,L,60,3,0,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,949,Pinus contorta var. latifolia,0.6,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,931,Pinus ponderosa,29.2,120,60,20,L,0,,0.1,8,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,932,Pinus ponderosa,23,120,65,53,L,0,,0.1,5,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,936,Pinus ponderosa,24.2,109,44,26,L,0,,0.1,1,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,940,Pinus ponderosa,28.5,110,57,50,L,0,,1,3,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,938,Pinus ponderosa,26.8,105,51,48,L,0,,4,8,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,935,Pinus ponderosa,4.8,40,,,D,,,3,7,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,937,Pinus ponderosa,32,102,41,33,L,0,,6,13,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,962,Pinus ponderosa,36.3,124,54,23,L,0,,0.1,6,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,934,Pinus ponderosa,20.8,111,51,29,L,0,,2,7,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,933,Pinus ponderosa,23,108,44,27,L,0,,0,8,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,939,Pseudotsuga menziesii,2.8,13,1,1,L,100,13,0.1,2,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,943,Pseudotsuga menziesii,0.8,8,1,1,L,100,8,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,941,Pseudotsuga menziesii,1.2,7,2,2,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,7,952,Pseudotsuga menziesii,0.3,6,0,0,L,65,6,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,968,Abies grandis,4.7,17,2,0,L,85,17,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,974,Pinus contorta var. latifolia,2.1,12,3,2,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,963,Pinus ponderosa,0.5,5,4,2,L,50,4,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,966,Pinus ponderosa,16.7,78,30,17,L,0,,4,12,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,964,Pinus ponderosa,24.5,94,34,17,L,0,,3,10,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,970,Pinus ponderosa,14,78,33,18,L,0,,3,9,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,979,Pinus ponderosa,11,58,14,12,L,0,,1,2,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,978,Pinus ponderosa,12.6,59,18,13,L,0,,1,4,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,977,Pinus ponderosa,29.3,110,22,17,L,0,,1,3,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,965,Pinus ponderosa,10,40,16,7,L,15,18,6,10,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,975,Pinus ponderosa,12.8,43,15,8,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,971,Pinus ponderosa,13.8,78,26,17,L,0,,1,10,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,973,Pinus ponderosa,2.2,11,,,D,,,0,0,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,967,Pinus ponderosa,17.4,82,37,25,L,0,,5,8,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,976,Pinus ponderosa,6.3,40,13,7,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,969,Pinus ponderosa,21,73,26,12,L,0,,2,10,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,9,972,Pseudotsuga menziesii,0.7,6,1,1,L,,,,,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3544,Abies grandis,0.3,5,1,1,L,100,5,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3539,Abies grandis,0.6,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3535,Abies grandis,0.3,5,1,1,L,100,5,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,1000,Abies grandis,0.3,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3550,Abies grandis,0.3,5,1,1,L,100,5,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3551,Abies grandis,1.3,10,1,1,L,30,7,0,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3525,Abies grandis,2.4,12,2,1,L,55,12,0.1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3547,Pinus contorta var. latifolia,1.7,11,1,1,L,60,7,0.1,2,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,996,Pinus contorta var. latifolia,1,7,1,1,L,45,4,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,990,Pinus contorta var. latifolia,0.6,7,1,1,L,30,3,1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,988,Pinus contorta var. latifolia,0.6,6,2,0,L,70,5,1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,987,Pinus contorta var. latifolia,1.4,13,2,1,L,65,13,2,3,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,991,Pinus contorta var. latifolia,0.6,8,1,1,L,30,3,1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3554,Pinus contorta var. latifolia,0.6,6,1,1,L,95,5,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3541,Pinus contorta var. latifolia,1.4,11,1,1,L,100,11,0.1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3548,Pinus contorta var. latifolia,1.4,12,1,1,L,75,12,1,2,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3534,Pinus contorta var. latifolia,0.5,7,1,1,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3546,Pinus contorta var. latifolia,1.5,11,1,1,L,100,11,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3521,Pinus contorta var. latifolia,0.3,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3538,Pinus contorta var. latifolia,1.2,9,1,1,L,100,9,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3532,Pinus contorta var. latifolia,1.2,9,1,1,L,100,9,1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3531,Pinus contorta var. latifolia,0.5,5,1,1,L,100,5,1,1,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3520,Pinus contorta var. latifolia,0.3,5,1,1,L,95,5,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3533,Pinus contorta var. latifolia,0.4,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3519,Pinus contorta var. latifolia,1.8,14,2,2,L,60,12,0.1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3536,Pinus contorta var. latifolia,0.8,6,1,1,L,45,4,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3530,Pinus ponderosa,22.1,87,28,23,L,0,,1,5,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,983,Pinus ponderosa,1.4,11,,1,D,,,0.1,2,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,997,Pinus ponderosa,0.7,7,3,1,L,5,2,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,998,Pinus ponderosa,1.2,7,3,1,L,5,2,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,993,Pinus ponderosa,0.6,6,,1,D,,,3,3,
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3553,Pinus ponderosa,3.5,23,14,11,L,5,10,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,984,Pinus ponderosa,13.7,61,17,17,L,10,18,0,7,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3542,Pinus ponderosa,16.6,64,19,13,L,1,14,0.1,5,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3528,Pinus ponderosa,16.3,67,30,18,L,0,,0.1,4,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3526,Pinus ponderosa,17.8,77,34,34,L,0,,1,7,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3527,Pinus ponderosa,23.7,96,47,39,L,0,,1,10,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,999,Pinus ponderosa,0.9,5,3,1,L,10,3,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,985,Pseudotsuga menziesii,0.9,9,1,0,L,100,9,1,1,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,986,Pseudotsuga menziesii,0.8,7,2,1,L,100,7,4,4,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3524,Pseudotsuga menziesii,0.6,7,1,1,L,100,7,2,2,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3549,Pseudotsuga menziesii,0.3,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3529,Pseudotsuga menziesii,1,7,1,1,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,992,Pseudotsuga menziesii,0.3,5,1,0,L,100,5,1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3552,Pseudotsuga menziesii,1,8,1,1,L,100,8,0.1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3523,Pseudotsuga menziesii,1.4,8,1,1,L,100,8,1,1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3555,Pseudotsuga menziesii,1.2,11,1,1,L,30,8,0.1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3522,Pseudotsuga menziesii,0.6,6,1,1,L,99,6,1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3537,Pseudotsuga menziesii,0.6,7,1,1,L,100,7,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,994,Pseudotsuga menziesii,1.6,12,1,0,L,100,12,1,2,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,981,Pseudotsuga menziesii,0.8,7,1,0,L,30,2,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,980,Pseudotsuga menziesii,1.7,12,3,1,L,80,8,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3540,Pseudotsuga menziesii,0.4,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,982,Pseudotsuga menziesii,1.1,8,1,0,L,70,6,0.1,0.1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,995,Pseudotsuga menziesii,0.9,9,2,1,L,70,9,0.1,1,2
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3543,Pseudotsuga menziesii,0.3,6,1,1,L,100,6,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,3545,Pseudotsuga menziesii,0.3,5,1,1,L,100,5,0.1,0.1,3
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,11,989,Pseudotsuga menziesii,0.8,7,1,0,L,100,7,2,2,4
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,13,3557,Pinus contorta var. latifolia,1.2,9,0,0,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,13,3363,Pinus contorta var. latifolia,1,7,3,1,L,0,,0,0,1
Washington DNR Pilot Project,Orion 2,PRE,10-Sep-16,13,3558,Pinus contorta var. latifolia,1,8,2,2,L,0,,0,0,1
