projectName,unitName,springFall,epShort,samplingStartDate,plotNo,pinNo,pinStatus,pinType,pinToSurface_mm,SMType,SMDepth_mm,SM_PreDepth_mm,SM_ConsumedDepth_mm,SM_PostDepth_mm,DuffType,pinToRemaining_mm,pinToSoil_mm,Duff_PreDepth_mm,Duff_ConsumedDepth_mm,Duff_PostDepth_mm
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,5,OK,S,0,GR,21,21,0,21,GR,21,30,9,0,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,7,OK,S,0,GR,31,31,31,0,GR,36,45,14,5,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,9,OK,S,0,GR,20,20,10,10,ND,10,20,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,11,OK,S,0,GR,27,27,10,17,GR,17,34,7,0,7
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,13,OK,S,0,GR,18,18,18,0,GR,21,40,22,3,19
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,11,15,OK,S,0,GR,24,24,17,7,GR,7,41,17,0,17
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,1,OK,S,0,LP,57,57,57,0,LP,143,143,86,86,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,3,PF,S,0,LP,52,52,,,LP,,,,,
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,5,OK,S,0,LP,32,32,0,32,LP,32,69,37,0,37
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,7,OK,S,0,LP,28,28,9,19,LP,19,66,38,0,38
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,9,OK,S,0,LP,53,53,53,0,LP,135,135,82,82,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,11,OK,S,0,LP,42,42,42,0,LP,105,105,63,63,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,13,OK,S,0,LP,41,41,41,0,LP,84,84,43,43,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,12,15,OK,S,0,LP,29,29,5,24,LP,24,73,44,0,44
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,3,OK,S,0,LP,48,48,3,45,ND,45,48,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,5,NI,S,0,LP,24,24,24,0,ND,0,24,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,7,NI,S,0,LP,9,9,9,0,ND,0,9,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,9,NI,S,0,LP,30,30,30,0,ND,0,30,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,11,NI,S,0,LP,31,31,31,0,ND,0,31,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,13,15,NI,S,0,LP,24,24,24,0,LP,0,26,2,0,2
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,1,OK,S,0,LP,21,21,0,21,ND,21,21,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,3,OK,S,0,NS,0,0,0,0,LP,0,5,5,0,5
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,5,OK,S,0,LP,32,32,12,20,ND,20,32,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,7,OK,S,0,LP,3,3,3,0,ND,0,3,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,9,OK,S,0,LP,20,20,14,6,ND,6,20,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,11,OK,S,0,LP,31,31,15,16,ND,16,31,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,13,OK,S,0,LP,5,5,0,5,ND,5,5,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,14,15,OK,S,0,LP,34,34,34,0,ND,46,46,12,12,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,1,OK,S,0,LP,17,17,2,15,ND,15,17,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,3,OK,S,0,LP,34,34,34,0,LP,40,50,16,6,10
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,5,OK,S,0,LP,14,14,14,0,LP,51,63,49,37,12
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,7,OK,S,0,LP,14,14,14,0,LP,18,41,27,4,23
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,9,OK,S,0,LP,14,14,14,0,ND,19,33,19,5,14
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,11,OK,S,0,LP,17,17,0,17,ND,17,17,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,13,OK,S,0,LP,12,12,12,0,LP,52,56,44,40,4
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,15,15,OK,S,0,LP,14,14,14,0,LP,67,67,53,53,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,1,OK,S,0,LP,42,42,1,41,LP,41,43,1,0,1
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,3,OK,S,0,LP,40,40,4,36,LP,36,44,4,0,4
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,5,OK,S,0,LP,39,39,14,25,ND,25,39,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,7,OK,S,0,LP,22,22,2,20,ND,20,22,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,9,OK,S,0,LP,15,15,0,15,ND,15,15,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,11,OK,S,0,LP,12,12,9,3,ND,3,12,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,13,OK,S,0,LP,45,45,28,17,LP,17,54,9,0,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,16,15,OK,S,0,LP,51,51,51,0,LP,54,60,9,3,6
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,1,NI,S,0,LP,28,28,28,0,ND,0,28,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,3,OK,S,0,GR,23,23,23,0,ND,28,28,5,5,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,5,OK,S,0,LP,4,4,0,4,ND,4,4,0,0,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,7,OK,S,0,LP,10,10,10,0,WR,45,66,56,35,21
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,9,OK,S,0,GR,15,15,15,0,GR,22,22,7,7,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,11,OK,S,0,GR,8,8,8,0,LP,15,24,16,7,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,13,OK,S,0,LP,3,3,2,1,WR,1,8,5,0,5
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,17,15,OK,S,0,LP,41,41,7,34,LP,34,65,24,0,24
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,1,OK,S,0,LP,46,46,46,0,LP,104,104,58,58,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,3,OK,S,0,LP,19,19,19,0,LP,79,79,60,60,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,5,OK,S,0,LP,16,16,16,0,LP,18,65,49,2,47
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,7,OK,S,0,LP,31,31,31,0,LP,95,95,64,64,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,9,OK,S,0,LP,18,18,18,0,LP,21,57,39,3,36
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,11,OK,S,0,LP,14,14,14,0,WR,88,88,74,74,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,13,OK,S,0,LP,12,12,12,0,LP,110,110,98,98,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,18,15,OK,S,0,LP,32,32,32,0,LP,139,139,107,107,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,1,OK,S,0,GR,20,20,12,8,GR,8,40,20,0,20
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,3,OK,S,0,GR,18,18,18,0,GR,0,45,27,0,27
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,5,OK,S,0,GR,19,19,13,6,GR,6,43,24,0,24
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,7,OK,S,0,GR,10,10,10,0,GR,24,45,35,14,21
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,9,OK,S,0,LP,22,22,22,0,GR,46,75,53,24,29
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,11,OK,S,0,GR,25,25,25,0,GR,0,54,29,0,29
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,13,OK,S,0,GR,32,32,32,0,GR,51,94,62,19,43
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,19,15,OK,S,0,GR,20,20,9,11,GR,11,50,30,0,30
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,1,OK,S,0,LP,47,47,47,0,ND,135,140,93,88,5
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,3,OK,S,0,LP,15,15,15,0,ND,135,135,120,120,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,5,OK,S,0,LP,33,33,33,0,ND,60,69,36,27,9
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,7,OK,S,0,LP,25,25,25,0,LP,52,58,33,27,6
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,9,OK,S,0,LP,71,71,71,0,ND,126,126,55,55,0
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,11,OK,S,0,LP,33,33,33,0,ND,85,88,55,52,3
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,13,OK,S,0,LP,41,41,41,0,ND,96,135,94,55,39
Washington DNR Pilot Project,Orion 2,Fall2016,PRE,9/10/2016,20,15,OK,S,0,GR,35,35,23,12,ND,12,40,5,0,5
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,1,OK,S,0,SF,10,10,10,0,SF,60,60,50,50,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,3,NI,S,0,LP,14,14,14,0,LP,0,47,33,0,33
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,5,NI,S,0,LP,16,16,16,0,LP,0,49,33,0,33
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,7,NI,S,0,SF,11,11,11,0,SF,0,37,26,0,26
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,9,OK,S,0,LP,12,12,12,0,LP,82,82,70,70,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,11,OK,S,0,SF,18,18,18,0,SF,52,52,34,34,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,13,NI,S,0,SF,14,14,14,0,SF,0,44,30,0,30
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,1,15,OK,S,0,SF,11,11,11,0,SF,60,60,49,49,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,1,OK,S,0,SF,17,17,17,0,SF,138,138,121,121,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,3,OK,S,0,SF,8,8,8,0,SF,85,85,77,77,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,5,OK,S,0,SF,29,29,29,0,SF,119,119,90,90,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,7,OK,S,0,SF,14,14,14,0,SF,53,53,39,39,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,9,OK,S,0,SF,9,9,9,0,SF,61,61,52,52,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,11,OK,S,0,SF,19,19,19,0,SF,90,90,71,71,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,13,OK,S,0,SF,18,18,18,0,SF,56,56,38,38,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,2,15,OK,S,0,SF,12,12,12,0,SF,34,34,22,22,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,1,OK,S,0,LP,15,15,15,0,LP,91,91,76,76,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,3,OK,S,0,SF,11,11,0,11,SF,11,37,26,0,26
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,5,OK,S,0,GR,12,12,5,7,GR,7,39,27,0,27
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,7,OK,S,0,SF,10,10,10,0,SF,64,64,54,54,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,9,OK,S,0,LP,12,12,12,0,LP,63,63,51,51,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,11,OK,S,0,LP,9,9,9,0,LP,36,36,27,27,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,13,NI,S,0,SF,8,8,8,0,SF,0,37,29,0,29
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,3,15,OK,S,0,SF,12,12,12,0,SF,37,37,25,25,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,1,OK,S,0,LP,22,22,22,0,LP,143,143,121,121,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,3,OK,S,0,LP,28,28,28,0,LP,109,109,81,81,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,5,OK,S,0,LP,14,14,14,0,LP,74,74,60,60,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,7,OK,S,0,SF,12,12,12,0,SF,27,44,32,15,17
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,9,OK,S,0,GR,8,8,8,0,GR,10,38,30,2,28
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,11,OK,S,0,SF,10,10,10,0,SF,14,49,39,4,35
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,13,OK,S,0,LP,17,17,17,0,LP,96,96,79,79,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,4,15,OK,S,0,LP,14,14,14,0,LP,59,67,53,45,8
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,1,OK,S,0,LP,14,14,14,0,LP,17,38,24,3,21
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,3,PF,S,0,FM,2,2,2,0,WR,155,155,153,153,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,5,OK,S,0,LP,13,13,13,0,LP,103,103,90,90,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,7,OK,S,0,LP,3,3,1,2,LP,2,28,25,0,25
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,9,OK,S,0,LP,10,10,10,0,LP,11,34,24,1,23
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,11,PF,S,0,LP,2,2,2,0,WR,155,155,153,153,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,13,OK,S,0,LP,9,9,9,0,LP,66,66,57,57,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,5,15,OK,S,0,LP,11,11,5,6,LP,6,44,33,0,33
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,1,OK,S,0,SF,7,7,7,0,SF,15,26,19,8,11
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,3,OK,S,0,SF,20,20,20,0,SF,108,108,88,88,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,5,OK,S,0,LP,14,14,14,0,LP,21,63,49,7,42
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,7,OK,S,0,LP,8,8,8,0,LP,54,54,46,46,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,9,OK,S,0,LP,18,18,18,0,LP,61,61,43,43,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,11,OK,S,0,LP,4,4,4,0,LP,53,53,49,49,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,6,13,OK,S,0,LP,3,3,3,0,LP,80,80,77,77,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,1,OK,S,0,LP,14,14,14,0,LP,64,64,50,50,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,3,OK,S,0,LP,12,12,12,0,LP,42,42,30,30,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,5,OK,S,0,LP,13,13,13,0,LP,121,121,108,108,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,7,OK,S,0,LP,10,10,10,0,LP,54,54,44,44,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,9,OK,S,0,LP,16,16,16,0,LP,49,49,33,33,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,11,OK,S,0,LP,12,12,12,0,LP,43,43,31,31,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,13,OK,S,0,LP,2,2,2,0,LP,109,109,107,107,0
Washington DNR Pilot Project,Paradise 90,Fall2016,PRE,8/17/2016,7,15,OK,S,0,LP,9,9,9,0,LP,57,57,48,48,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,1,OK,S,0,LP,15,15,15,0,LP,86,86,71,71,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,3,PF,S,0,LP,16,16,16,0,LP,180,180,164,164,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,5,OK,S,0,LP,15,15,15,0,LP,34,58,43,19,24
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,7,OK,S,0,SF,8,8,2,6,SF,6,27,19,0,19
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,9,OK,S,0,LP,15,15,0,15,LP,15,37,22,0,22
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,11,OK,S,0,LP,4,4,2,2,LP,2,32,28,0,28
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,13,OK,S,0,LP,13,13,13,0,LP,69,69,56,56,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,8,15,OK,S,0,LP,23,23,23,0,LP,94,94,71,71,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,1,OK,S,0,SF,12,12,12,0,SF,57,57,45,45,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,3,OK,S,0,SF,9,9,9,0,SF,51,51,42,42,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,5,NI,S,0,SF,10,10,10,0,SF,0,43,33,0,33
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,7,NI,S,0,SF,9,9,9,0,SF,0,53,44,0,44
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,9,OK,S,0,SF,14,14,14,0,SF,22,62,48,8,40
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,11,OK,S,0,SF,12,12,12,0,SF,80,80,68,68,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,13,OK,S,0,SF,8,8,0,8,SF,8,61,53,0,53
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,9,15,OK,S,0,SF,25,25,25,0,SF,134,175,150,109,41
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,1,OK,S,0,SF,7,7,2,5,SF,5,30,23,0,23
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,3,OK,S,0,LP,12,12,11,1,LP,1,38,26,0,26
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,5,OK,S,0,LP,10,10,10,0,LP,42,42,32,32,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,7,OK,S,0,LP,6,6,6,0,LP,30,30,24,24,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,9,OK,S,0,LP,9,9,9,0,LP,62,62,53,53,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,11,OK,S,0,LP,16,16,16,0,LP,36,40,24,20,4
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,13,OK,S,0,LP,8,8,2,6,LP,6,54,46,0,46
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,10,15,OK,S,0,LP,18,18,18,0,LP,22,22,4,4,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,1,PF,S,0,SF,42,42,42,0,SF,180,180,138,138,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,3,PF,S,0,SF,28,28,28,0,SF,180,180,152,152,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,5,OK,S,0,SF,22,22,22,0,SF,119,119,97,97,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,7,PF,S,0,SF,20,20,20,0,SF,180,180,160,160,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,9,NI,S,0,SF,18,18,18,0,SF,0,32,14,0,14
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,11,OK,S,0,SF,8,8,2,6,SF,6,41,33,0,33
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,13,OK,S,0,SF,41,41,41,0,SF,114,114,73,73,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,11,15,OK,S,0,SF,31,31,31,0,SF,117,117,86,86,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,1,OK,S,0,LP,2,2,1,1,ND,1,2,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,3,NI,S,0,LP,7,7,7,0,LP,0,21,14,0,14
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,5,NI,S,0,LP,6,6,6,0,LP,0,10,4,0,4
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,7,NI,S,0,LP,13,13,13,0,ND,0,13,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,9,NI,S,0,GR,5,5,5,0,GR,0,24,19,0,19
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,11,NI,S,0,LP,6,6,6,0,LP,0,22,16,0,16
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,13,NI,S,0,GR,4,4,4,0,GR,0,13,9,0,9
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,12,15,OK,S,0,LP,10,10,10,0,LP,89,89,79,79,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,1,NI,S,0,SF,10,10,10,0,SF,0,35,25,0,25
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,3,NI,S,0,SF,5,5,5,0,ND,0,5,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,5,NI,S,0,SF,14,14,14,0,SF,0,36,22,0,22
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,7,NI,S,0,SF,17,17,17,0,SF,0,66,49,0,49
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,9,NI,S,0,SF,10,10,10,0,SF,0,20,10,0,10
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,11,NI,S,0,SF,18,18,18,0,SF,0,31,13,0,13
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,13,NI,S,0,SF,9,9,9,0,SF,0,35,26,0,26
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,13,15,NI,S,0,SF,13,13,13,0,SF,0,36,23,0,23
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,1,NI,S,0,SF,15,15,15,0,SF,0,102,87,0,87
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,3,NI,S,0,SF,17,17,17,0,SF,0,77,60,0,60
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,5,NI,S,0,SF,9,9,9,0,SF,0,33,24,0,24
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,7,NI,S,0,SF,14,14,14,0,SF,0,46,32,0,32
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,9,NI,S,0,SF,28,28,28,0,ND,0,28,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,11,NI,S,0,BS,12,12,12,0,ND,0,12,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,13,NI,S,0,SF,18,18,18,0,SF,0,55,37,0,37
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,14,15,OK,S,0,SF,14,14,14,0,SF,21,54,40,7,33
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,1,NI,S,0,SF,15,15,15,0,ND,0,15,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,3,NI,S,0,SF,18,18,18,0,ND,0,18,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,5,NI,S,0,GR,14,14,14,0,ND,0,14,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,7,NI,S,0,GR,3,3,3,0,GR,0,16,13,0,13
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,9,NI,S,0,SF,20,20,20,0,SF,0,70,50,0,50
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,11,NI,S,0,SF,5,5,5,0,ND,0,5,0,0,0
Washington DNR Pilot Project,Paradise 90,Fall2016,POST,10/31/2016,15,13,NI,S,0,SF,3,3,3,0,ND,0,3,0,0,0
